q_type	len_type	user	expUserID	game_type	usr_type	duration	id	game_id	slang	tlang	score	seq	region	region2	time
max	mid	user8	8	src+tgt	yes	14.54	475	8_628	es	en	91	1	divsrc1	divsrc1	0.333000
max	mid	user8	8	src+tgt	yes	14.54	475	8_628	es	en	91	2	divsrc1	divsrc1	0.432000
max	mid	user8	8	src+tgt	yes	14.54	475	8_628	es	en	91	3	divsrc1	divsrc1	0.234000
max	mid	user8	8	src+tgt	yes	14.54	475	8_628	es	en	91	4	divsrc1	divsrc1	0.233000
max	mid	user8	8	src+tgt	yes	14.54	475	8_628	es	en	91	5	divsrc1	divtrn0	0.235000
max	mid	user8	8	src+tgt	yes	14.54	475	8_628	es	en	91	6	divtrn0	end	0.561000
max	mid	user8	8	src+tgt	yes	22.28	2004	8_628	es	en	90	0	start	divsrc1	0.000000
max	mid	user8	8	src+tgt	yes	22.28	2004	8_628	es	en	90	1	divsrc1	divsrc1	0.699000
max	mid	user8	8	src+tgt	yes	22.28	2004	8_628	es	en	90	2	divsrc1	divref1	1.332000
max	mid	user8	8	src+tgt	yes	22.28	2004	8_628	es	en	90	3	divref1	divsrc2	0.461000
max	mid	user8	8	src+tgt	yes	22.28	2004	8_628	es	en	90	4	divsrc2	divsrc2	0.332000
max	mid	user8	8	src+tgt	yes	22.28	2004	8_628	es	en	90	5	divsrc2	divsrc1	0.401000
max	mid	user8	8	src+tgt	yes	22.28	2004	8_628	es	en	90	6	divsrc1	divtrn0	0.294000
max	mid	user8	8	src+tgt	yes	22.28	2004	8_628	es	en	90	7	divtrn0	end	0.435000
min	long	user8	8	src+tgt	yes	8.97	1099	8_628	es	en	50	0	start	divsrc0	0.000000
min	long	user8	8	src+tgt	yes	8.97	1099	8_628	es	en	50	1	divsrc0	divsrc1	0.233000
min	long	user8	8	src+tgt	yes	8.97	1099	8_628	es	en	50	2	divsrc1	end	0.302000
min	long	user8	8	src+tgt	yes	17.67	2250	8_628	es	en	29	0	start	divsrc1	0.000000
min	long	user8	8	src+tgt	yes	17.67	2250	8_628	es	en	29	1	divsrc1	divsrc1	0.266000
min	long	user8	8	src+tgt	yes	17.67	2250	8_628	es	en	29	2	divsrc1	divsrc1	0.500000
min	long	user8	8	src+tgt	yes	17.67	2250	8_628	es	en	29	3	divsrc1	divsrc1	0.267000
min	long	user8	8	src+tgt	yes	17.67	2250	8_628	es	en	29	4	divsrc1	divsrc2	1.134000
min	long	user8	8	src+tgt	yes	17.67	2250	8_628	es	en	29	5	divsrc2	end	1.931000
min	long	user8	8	src+tgt	yes	21.92	625	8_628	es	en	50	0	start	divsrc1	0.000000
min	long	user8	8	src+tgt	yes	21.92	625	8_628	es	en	50	1	divsrc1	divsrc1	0.232000
min	long	user8	8	src+tgt	yes	21.92	625	8_628	es	en	50	2	divsrc1	divsrc1	0.300000
min	long	user8	8	src+tgt	yes	21.92	625	8_628	es	en	50	3	divsrc1	divsrc1	0.434000
min	long	user8	8	src+tgt	yes	21.92	625	8_628	es	en	50	4	divsrc1	divsrc1	0.433000
min	long	user8	8	src+tgt	yes	21.92	625	8_628	es	en	50	5	divsrc1	divsrc2	0.333000
min	long	user8	8	src+tgt	yes	21.92	625	8_628	es	en	50	6	divsrc2	divtrn0	0.233000
min	long	user8	8	src+tgt	yes	21.92	625	8_628	es	en	50	7	divtrn0	divsrc2	0.299000
min	long	user8	8	src+tgt	yes	21.92	625	8_628	es	en	50	8	divsrc2	end	0.368000
min	short	user8	8	src+tgt	yes	13.15	84	8_628	es	en	44	0	start	end	0.000000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	0	start	divsrc1	0.000000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	1	divsrc1	divsrc1	0.236000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	2	divsrc1	divsrc1	0.201000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	3	divsrc1	divsrc1	0.499000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	4	divsrc1	divsrc1	0.200000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	5	divsrc1	divsrc1	0.200000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	6	divsrc1	divsrc1	0.970000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	7	divsrc1	divsrc1	1.208000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	8	divsrc1	divsrc1	0.233000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	9	divsrc1	divsrc1	0.264000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	10	divsrc1	divsrc1	0.566000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	11	divsrc1	divsrc1	0.266000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	12	divsrc1	divsrc1	0.234000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	13	divsrc1	divsrc1	0.500000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	14	divsrc1	divsrc2	0.238000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	15	divsrc2	divsrc2	0.463000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	16	divsrc2	divsrc2	0.270000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	17	divsrc2	divsrc2	0.666000
min	long	user8	8	src+tgt	yes	24.54	1750	8_628	es	en	16	18	divsrc2	end	0.366000
min	short	user8	8	src+tgt	yes	22.12	2312	8_628	es	en	50	0	start	divsrc1	0.000000
min	short	user8	8	src+tgt	yes	22.12	2312	8_628	es	en	50	1	divsrc1	divsrc1	0.267000
min	short	user8	8	src+tgt	yes	22.12	2312	8_628	es	en	50	2	divsrc1	divsrc1	0.302000
min	short	user8	8	src+tgt	yes	22.12	2312	8_628	es	en	50	3	divsrc1	divsrc2	0.804000
min	short	user8	8	src+tgt	yes	22.12	2312	8_628	es	en	50	4	divsrc2	divsrc1	0.366000
min	short	user8	8	src+tgt	yes	22.12	2312	8_628	es	en	50	5	divsrc1	divsrc2	1.366000
min	short	user8	8	src+tgt	yes	22.12	2312	8_628	es	en	50	6	divsrc2	divsrc2	0.207000
min	short	user8	8	src+tgt	yes	22.12	2312	8_628	es	en	50	7	divsrc2	end	0.268000
min	short	user8	8	src+tgt	yes	16.33	2707	8_628	es	en	34	0	start	divsrc0	0.000000
min	short	user8	8	src+tgt	yes	16.33	2707	8_628	es	en	34	1	divsrc0	divsrc1	0.433000
min	short	user8	8	src+tgt	yes	16.33	2707	8_628	es	en	34	2	divsrc1	divsrc1	0.809000
min	short	user8	8	src+tgt	yes	16.33	2707	8_628	es	en	34	3	divsrc1	divsrc2	1.826000
min	short	user8	8	src+tgt	yes	16.33	2707	8_628	es	en	34	4	divsrc2	divsrc2	0.230000
min	short	user8	8	src+tgt	yes	16.33	2707	8_628	es	en	34	5	divsrc2	divref0	0.400000
min	short	user8	8	src+tgt	yes	16.33	2707	8_628	es	en	34	6	divref0	divsrc2	0.534000
min	short	user8	8	src+tgt	yes	16.33	2707	8_628	es	en	34	7	divsrc2	divsrc2	0.232000
min	short	user8	8	src+tgt	yes	16.33	2707	8_628	es	en	34	8	divsrc2	end	1.299000
min	mid	user8	8	src+tgt	yes	14.00	986	8_628	es	en	50	0	start	divsrc1	0.000000
min	mid	user8	8	src+tgt	yes	14.00	986	8_628	es	en	50	1	divsrc1	end	0.266000
min	mid	user8	8	src+tgt	yes	12.05	2908	8_628	es	en	17	0	start	divsrc1	0.000000
min	mid	user8	8	src+tgt	yes	12.05	2908	8_628	es	en	17	1	divsrc1	divsrc1	1.364000
min	mid	user8	8	src+tgt	yes	12.05	2908	8_628	es	en	17	2	divsrc1	divsrc2	0.600000
min	mid	user8	8	src+tgt	yes	12.05	2908	8_628	es	en	17	3	divsrc2	divsrc2	0.299000
min	mid	user8	8	src+tgt	yes	12.05	2908	8_628	es	en	17	4	divsrc2	divsrc2	0.431000
min	mid	user8	8	src+tgt	yes	12.05	2908	8_628	es	en	17	5	divsrc2	divsrc2	0.267000
min	mid	user8	8	src+tgt	yes	12.05	2908	8_628	es	en	17	6	divsrc2	end	0.302000
min	mid	user8	8	src+tgt	yes	7.79	2970	8_628	es	en	50	0	start	divsrc1	0.000000
min	mid	user8	8	src+tgt	yes	7.79	2970	8_628	es	en	50	1	divsrc1	end	0.433000
max	short	user8	8	tgt	yes	10.07	342	8_1078	es	en	30	0	start	divref0	0.000000
max	short	user8	8	tgt	yes	10.07	342	8_1078	es	en	30	1	divref0	end	0.333000
max	long	user8	8	tgt	yes	20.18	86	8_1078	es	en	65	0	start	divref0	0.000000
max	long	user8	8	tgt	yes	20.18	86	8_1078	es	en	65	1	divref0	divref0	0.731000
max	long	user8	8	tgt	yes	20.18	86	8_1078	es	en	65	2	divref0	divref2	0.500000
max	long	user8	8	tgt	yes	20.18	86	8_1078	es	en	65	3	divref2	end	0.562000
max	long	user8	8	tgt	yes	24.68	2418	8_1078	es	en	41	0	start	divref0	0.000000
max	long	user8	8	tgt	yes	24.68	2418	8_1078	es	en	41	1	divref0	end	0.433000
max	long	user8	8	tgt	yes	17.33	2701	8_1078	es	en	40	0	start	divtrn0	0.000000
max	long	user8	8	tgt	yes	17.33	2701	8_1078	es	en	40	1	divtrn0	end	7.470000
max	short	user8	8	tgt	yes	3.02	2990	8_1078	es	en	50	0	start	end	0.000000
max	short	user8	8	tgt	yes	5.62	2056	8_1078	es	en	50	0	start	end	0.000000
max	short	user8	8	tgt	yes	8.58	353	8_1078	es	en	24	0	start	end	0.000000
max	mid	user8	8	tgt	yes	10.05	2453	8_1078	es	en	100	0	start	divref2	0.000000
max	mid	user8	8	tgt	yes	10.05	2453	8_1078	es	en	100	1	divref2	divtrn0	1.097000
max	mid	user8	8	tgt	yes	10.05	2453	8_1078	es	en	100	2	divtrn0	divtrn0	0.233000
max	mid	user8	8	tgt	yes	10.05	2453	8_1078	es	en	100	3	divtrn0	end	1.903000
max	mid	user8	8	tgt	yes	15.47	2709	8_1078	es	en	99	0	start	divref1	0.000000
max	mid	user8	8	tgt	yes	15.47	2709	8_1078	es	en	99	1	divref1	end	1.402000
max	mid	user8	8	tgt	yes	15.63	94	8_1078	es	en	86	0	start	divref1	0.000000
max	mid	user8	8	tgt	yes	15.63	94	8_1078	es	en	86	1	divref1	divtrn0	0.532000
max	mid	user8	8	tgt	yes	15.63	94	8_1078	es	en	86	2	divtrn0	end	0.267000
min	long	user8	8	tgt	yes	19.55	354	8_1078	es	en	93	0	start	divref2	0.000000
min	long	user8	8	tgt	yes	19.55	354	8_1078	es	en	93	1	divref2	divref1	0.233000
min	long	user8	8	tgt	yes	19.55	354	8_1078	es	en	93	2	divref1	divref1	1.099000
min	long	user8	8	tgt	yes	19.55	354	8_1078	es	en	93	3	divref1	divref1	0.267000
min	long	user8	8	tgt	yes	19.55	354	8_1078	es	en	93	4	divref1	divref2	0.202000
min	long	user8	8	tgt	yes	19.55	354	8_1078	es	en	93	5	divref2	divtrn0	0.900000
min	long	user8	8	tgt	yes	19.55	354	8_1078	es	en	93	6	divtrn0	divtrn0	0.298000
min	long	user8	8	tgt	yes	19.55	354	8_1078	es	en	93	7	divtrn0	end	0.300000
min	long	user8	8	tgt	yes	17.57	1414	8_1078	es	en	71	0	start	end	0.000000
min	long	user8	8	tgt	yes	22.11	83	8_1078	es	en	23	0	start	divref1	0.000000
min	long	user8	8	tgt	yes	22.11	83	8_1078	es	en	23	1	divref1	divref1	0.266000
min	long	user8	8	tgt	yes	22.11	83	8_1078	es	en	23	2	divref1	divtrn0	0.234000
min	long	user8	8	tgt	yes	22.11	83	8_1078	es	en	23	3	divtrn0	divtrn0	0.333000
min	long	user8	8	tgt	yes	22.11	83	8_1078	es	en	23	4	divtrn0	end	0.795000
min	short	user8	8	tgt	yes	8.83	1010	8_1078	es	en	79	0	start	divtrn0	0.000000
min	short	user8	8	tgt	yes	8.83	1010	8_1078	es	en	79	1	divtrn0	end	0.359000
min	short	user8	8	tgt	yes	7.86	1009	8_1078	es	en	9	0	start	divref1	0.000000
min	short	user8	8	tgt	yes	7.86	1009	8_1078	es	en	9	1	divref1	end	0.299000
min	mid	user8	8	tgt	yes	15.48	2949	8_1078	es	en	0	0	start	divref2	0.000000
min	mid	user8	8	tgt	yes	15.48	2949	8_1078	es	en	0	1	divref2	divref1	0.366000
min	mid	user8	8	tgt	yes	15.48	2949	8_1078	es	en	0	2	divref1	end	1.864000
min	mid	user8	8	tgt	yes	20.82	340	8_1078	es	en	68	0	start	divref1	0.000000
min	mid	user8	8	tgt	yes	20.82	340	8_1078	es	en	68	1	divref1	divref2	0.200000
min	mid	user8	8	tgt	yes	20.82	340	8_1078	es	en	68	2	divref2	divref1	0.364000
min	mid	user8	8	tgt	yes	20.82	340	8_1078	es	en	68	3	divref1	divref1	0.234000
min	mid	user8	8	tgt	yes	20.82	340	8_1078	es	en	68	4	divref1	end	0.200000
min	mid	user8	8	tgt	yes	11.53	1851	8_1078	es	en	17	0	start	end	0.000000
min	short	user8	8	tgt	yes	7.31	215	8_1078	es	en	15	0	start	end	0.000000
min	mid	user8	8	tgt	yes	11.04	1600	8_1078	es	en	13	0	start	divref1	0.000000
min	mid	user8	8	tgt	yes	11.04	1600	8_1078	es	en	13	1	divref1	end	0.433000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	0	start	divsrc1	0.000000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	1	divsrc1	divsrc0	1.433000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	2	divsrc0	divsrc0	0.467000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	3	divsrc0	divsrc1	0.333000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	4	divsrc1	divsrc1	0.467000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	5	divsrc1	divsrc1	0.299000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	6	divsrc1	divsrc1	0.200000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	7	divsrc1	divsrc1	1.265000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	8	divsrc1	divsrc1	0.467000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	9	divsrc1	divsrc1	0.333000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	10	divsrc1	divsrc1	0.766000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	11	divsrc1	divsrc1	0.567000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	12	divsrc1	divsrc1	1.101000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	13	divsrc1	divsrc1	0.200000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	14	divsrc1	divsrc1	0.399000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	15	divsrc1	divtrn0	0.666000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	16	divtrn0	divtrn0	1.165000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	17	divtrn0	divtrn0	1.034000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	18	divtrn0	divtrn0	1.532000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	19	divtrn0	divtrn0	0.597000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	20	divtrn0	divtrn0	0.365000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	21	divtrn0	divtrn0	0.398000
max	long	user9	9	src	no	44.07	1099	9_485a	es	en	59	22	divtrn0	end	3.263000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	0	start	divtrn0	0.000000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	1	divtrn0	divsrc1	1.036000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	2	divsrc1	divsrc1	0.766000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	3	divsrc1	divsrc1	0.234000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	4	divsrc1	divsrc1	1.564000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	5	divsrc1	divsrc1	1.832000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	6	divsrc1	divsrc1	1.199000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	7	divsrc1	divsrc1	0.400000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	8	divsrc1	divsrc1	0.466000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	9	divsrc1	divsrc1	0.700000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	10	divsrc1	divsrc1	0.800000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	11	divsrc1	divsrc1	0.267000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	12	divsrc1	divsrc1	1.165000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	13	divsrc1	divsrc1	0.233000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	14	divsrc1	divsrc1	1.366000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	15	divsrc1	divtrn0	1.099000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	16	divtrn0	divtrn0	0.566000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	17	divtrn0	divsrc1	0.300000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	18	divsrc1	divsrc1	0.333000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	19	divsrc1	divsrc1	0.367000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	20	divsrc1	divsrc1	0.266000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	21	divsrc1	divsrc1	0.333000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	22	divsrc1	divsrc1	0.400000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	23	divsrc1	divsrc1	0.333000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	24	divsrc1	divsrc1	0.232000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	25	divsrc1	divsrc1	0.466000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	26	divsrc1	divsrc1	1.032000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	27	divsrc1	divsrc1	2.230000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	28	divsrc1	divsrc1	1.665000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	29	divsrc1	divsrc1	1.566000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	30	divsrc1	divtrn0	0.299000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	31	divtrn0	divtrn0	0.236000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	32	divtrn0	divtrn0	0.766000
max	long	user9	9	src	no	62.39	2250	9_485a	es	en	45	33	divtrn0	end	0.203000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	0	start	divsrc1	0.000000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	1	divsrc1	divsrc1	0.302000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	2	divsrc1	divsrc1	0.200000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	3	divsrc1	divsrc1	0.866000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	4	divsrc1	divsrc1	0.266000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	5	divsrc1	divsrc1	0.265000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	6	divsrc1	divsrc1	0.244000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	7	divsrc1	divsrc1	1.065000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	8	divsrc1	divsrc1	0.234000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	9	divsrc1	divsrc1	0.334000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	10	divsrc1	divtrn0	0.433000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	11	divtrn0	divtrn0	0.366000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	12	divtrn0	divtrn0	0.267000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	13	divtrn0	divtrn0	0.399000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	14	divtrn0	divsrc1	0.500000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	15	divsrc1	divsrc1	0.400000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	16	divsrc1	divtrn0	0.266000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	17	divtrn0	divtrn0	0.766000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	18	divtrn0	divtrn0	0.730000
max	long	user9	9	src	no	45.95	625	9_485a	es	en	40	19	divtrn0	end	2.199000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	0	start	divsrc1	0.000000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	1	divsrc1	divsrc1	2.198000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	2	divsrc1	divsrc0	0.801000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	3	divsrc0	divsrc0	0.266000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	4	divsrc0	divsrc0	0.600000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	5	divsrc0	divsrc0	0.200000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	6	divsrc0	divsrc1	0.499000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	7	divsrc1	divtrn0	1.067000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	8	divtrn0	divtrn0	0.399000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	9	divtrn0	divtrn0	3.994000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	10	divtrn0	divtrn0	0.264000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	11	divtrn0	divtrn0	0.633000
max	short	user9	9	src	no	35.96	84	9_485a	es	en	35	12	divtrn0	end	2.364000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	0	start	divsrc2	0.000000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	1	divsrc2	divsrc1	0.232000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	2	divsrc1	divsrc1	0.572000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	3	divsrc1	divsrc1	2.465000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	4	divsrc1	divsrc1	0.432000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	5	divsrc1	divsrc1	0.300000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	6	divsrc1	divsrc1	2.397000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	7	divsrc1	divsrc1	0.266000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	8	divsrc1	divsrc1	1.031000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	9	divsrc1	divsrc1	0.201000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	10	divsrc1	divsrc1	0.367000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	11	divsrc1	divsrc1	0.500000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	12	divsrc1	divsrc1	0.267000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	13	divsrc1	divsrc1	0.367000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	14	divsrc1	divsrc1	1.399000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	15	divsrc1	divsrc1	0.267000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	16	divsrc1	divsrc1	0.934000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	17	divsrc1	divsrc2	3.264000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	18	divsrc2	divsrc1	0.232000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	19	divsrc1	divsrc1	0.668000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	20	divsrc1	divsrc1	0.366000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	21	divsrc1	divsrc1	0.266000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	22	divsrc1	divsrc1	0.200000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	23	divsrc1	divsrc1	0.866000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	24	divsrc1	divsrc1	0.731000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	25	divsrc1	divsrc1	0.233000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	26	divsrc1	divsrc1	0.966000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	27	divsrc1	divsrc1	0.233000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	28	divsrc1	divsrc1	0.366000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	29	divsrc1	divsrc1	1.232000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	30	divsrc1	divsrc1	0.233000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	31	divsrc1	divsrc1	0.532000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	32	divsrc1	divsrc1	0.267000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	33	divsrc1	divsrc1	0.666000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	34	divsrc1	divtrn0	0.267000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	35	divtrn0	divtrn0	0.332000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	36	divtrn0	divtrn0	0.265000
max	long	user9	9	src	no	69.80	1750	9_485a	es	en	35	37	divtrn0	end	1.234000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	0	start	divsrc1	0.000000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	1	divsrc1	divsrc1	0.233000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	2	divsrc1	divsrc1	0.335000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	3	divsrc1	divsrc1	0.298000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	4	divsrc1	divsrc1	0.266000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	5	divsrc1	divsrc2	1.100000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	6	divsrc2	divsrc2	0.300000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	7	divsrc2	divsrc1	0.233000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	8	divsrc1	divsrc1	0.401000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	9	divsrc1	divsrc1	0.299000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	10	divsrc1	divsrc1	0.265000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	11	divsrc1	divtrn0	0.266000
max	short	user9	9	src	no	47.25	2312	9_485a	es	en	40	12	divtrn0	end	6.694000
max	short	user9	9	src	no	18.87	2707	9_485a	es	en	55	0	start	divsrc1	0.000000
max	short	user9	9	src	no	18.87	2707	9_485a	es	en	55	1	divsrc1	divsrc1	4.331000
max	short	user9	9	src	no	18.87	2707	9_485a	es	en	55	2	divsrc1	divtrn0	1.465000
max	short	user9	9	src	no	18.87	2707	9_485a	es	en	55	3	divtrn0	divtrn0	0.301000
max	short	user9	9	src	no	18.87	2707	9_485a	es	en	55	4	divtrn0	divtrn0	0.815000
